# Constructed from biom file														 
#OTU ID	K-7-4	K-7-5	K-7-6	K-7-7	M1-7-1	M1-7-2	M1-7-3	M1-7-4	M2-7-1	M2-7-2	M2-7-3	M2-7-4	M2-7-5	taxonomy 
3af5dc09429164f54d83cfae42f18f96	0	0	0	0	0	0	0	0	0	0	0	0	0	#N/A
3b2704f23ef9eff49b00d49c9a67bd50	0	0	0	0	0	0	0	0	0	0	0	0	0	#N/A
3b42086f7d823f5356a9e7c2151bb76b	0	0	0	0	0	0	0	0	0	0	0	0	0	#N/A
3b50e9874fa67e04b49f5a59ecf0059a	0	0	0	0	0	0	0	0	0	0	0	0	0	#N/A
3b5deaef03000ef0ee70f6b9891dc88a	0	0	0	0	0	0	0	0	0	0	0	0	0	#N/A
3b5e98d7cb06ee5d5b7a699deab9c82e	0	0	0	0	0	0	0	0	0	0	0	0	0	#N/A
3b6dd17fb060c5e62e3b8f47b58a950a	0	0	0	0	0	0	0	0	0	0	0	0	0	#N/A
3b6ec69056791c3a2bc88fc5560e0e3e	0	0	0	0	0	0	0	0	0	0	0	0	0	#N/A
3b6fd7be1d9b5827f77b4942a55be2e3	0	0	0	0	0	0	0	0	0	0	0	0	0	#N/A
3b75e0322258a65b98ed5310b50d7c4e	0	0	0	0	0	0	0	0	0	0	0	0	0	#N/A
3b76f4b880c7e3ea5f7b2acd58226515	0	0	0	0	0	0	0	0	0	0	0	0	0	#N/A
3b80cae9eeab92b396365c50400a993d	0	0	0	0	0	0	0	0	0	0	0	0	0	#N/A
3b8f5333db3bfc448746f94a878e0708	0	0	0	0	0	0	0	0	0	0	0	0	0	#N/A
3b95ba5326e94c74c957fd80c88f75ee	0	0	0	0	0	0	0	0	0	0	0	0	0	#N/A
3b9a640a2fb04ef04b82b218fc1fb455	0	0	0	0	0	0	0	0	0	0	0	0	0	#N/A
3ba5081615105683bb19f703b76ae325	0	0	0	0	0	0	0	0	0	0	0	0	0	#N/A
3ba7dc07ce41da5184fcc6bb20c8951a	0	0	0	0	0	0	0	0	0	0	0	0	0	#N/A
3bac14d2805bf995afe9d316a5777b1e	0	0	0	0	0	0	0	0	0	0	0	0	0	#N/A
3bb0bf5132b0f988573de9bd6059b22c	0	0	0	0	0	0	0	0	0	0	0	0	0	#N/A
3bbc32d5ca35aa59a792e4b1da614863	0	0	0	0	0	0	0	0	0	0	0	0	0	#N/A
3bc3df0146679827b013d0cf32387005	0	0	0	0	0	0	0	0	0	0	0	0	0	#N/A
3bcd53dd16ed587ab1107e84b335a89a	0	0	0	0	0	0	0	0	0	0	0	0	0	#N/A
3bd7bc65424d2ac90de90e0b405046fe	0	0	0	0	0	0	0	0	0	0	0	0	0	#N/A
3bdee8019b21cfb9eb7052aefdae76a6	0	0	0	0	0	0	0	0	0	0	0	0	0	#N/A
3be56cd6b083e2d20bd0edbf89683227	0	0	0	0	0	0	0	0	0	0	0	0	0	#N/A
3be88f8274c425c665730cf05ea1ae4c	0	0	0	0	0	0	0	0	0	0	0	0	0	#N/A
3be9b2b1c4e7456455651adee8ff2bb6	0	0	0	0	0	0	0	0	0	0	0	0	0	#N/A
3bf8e88701b473b70eda6a4191c3d6dc	0	0	0	0	0	0	0	0	0	0	0	0	0	#N/A
3c071de304ec53b1656f19f9f4948eff	0	0	0.047548605	0	0	0	0	0	0	0	0	0	0	#N/A
3c0d8e0b19d7a43f7b608ad2fedbf174	0	0	0	0	0	0	0	0	0	0	0	0	0	#N/A
3c162f01cd5a0bd6c1b3a207feafb088	0	0	0	0	0	0	0	0.372235603	0	0	0	0	0	#N/A
3c260a01727477644d4d0e3737678ca4	0	0	0	0	0	0	0	0	0	0	0	0	0	#N/A
3c2b1cfc266277cd217268576782c7f6	0	0	0	0	0	0	0	0	0	0	0	0	0	#N/A
3c32f714ef3ead182057dddb81b02f4b	0	0	0	0	0	0	0	0	0	0	0	0	0	#N/A
3c51ed048a25ebd1507768fb17dfd2dc	0	0	0	0.014387799	0	0.052292139	0	0.144514999	0.037055336	0.154918668	0.211653386	0.016968326	0	d__Bacteria;p__Planctomycetota;c__Phycisphaerae;o__Sedimentisphaerales;f__Anaerohalosphaeraceae;g__JAHDQI01;s__JAHDQI01 sp018433925
3c60b34430f99451957a30dca2592953	0	0	0	0	0	0	0	0	0	0	0	0	0	#N/A
3c6a4efa04cd4c58adcd2062398bc0bc	0	0	0	0	0	0	0	0	0	0	0	0	0	#N/A
3c71134f8c3a62bc24477f1e007d75b6	0	0	0	0	0	0	0	0	0	0	0	0	0	#N/A
3c76496de2c06c9a4dcc9c174b773a59	0	0	0	0	0	0	0	0	0	0	0	0	0	#N/A
3c89ad52fb39b37d0f0b2ba3779b1c93	0	0	0	0	0	0	0	0	0	0	0	0	0	#N/A
3c8d937ae985264f56e49dd3720509b2	0	0	0	0	0	0	0	0	0	0	0	0	0	#N/A
3ca2b69df2a8789fdc0a512a603e2739	0	0	0	0	0	0	0	0	0	0	0	0	0	#N/A
3cb95ce114da52415c5ec3b6ae73f339	0	0	0	0	0	0	0	0	0	0	0	0	0	#N/A
3cbaf37c0dc099c74dd90326a46abf19	0	0	0	0	0	0	0	0	0	0	0	0	0	#N/A
3cccce2f7979bf80a43e4530f021b608	0	0	0	0	0	0	0	0	0	0	0	0	0	#N/A
3cd2f1c57d1eaec56ac7e577b22308e4	0	0	0	0	0	0	0	0	0	0	0	0	0	#N/A
3cd9ce63f826137d18ca1a11155a21ad	0	0	0	0	0	0	0	0	0	0	0	0	0	#N/A
3d15458f6970c35d558cf3d9983f04fc	0	0	0	0	0	0	0	0	0	0	0	0	0	#N/A
3d18d9794a50b99b3d90390cd55f9801	0	0	0	0	0	0	0	0	0	0	0	0	0	#N/A
3d1f958339e7095d67f71e8fb90957ea	0	0	0	0	0	0	0	0	0	0	0	0	0	#N/A
3d2d988f24efb88949829e67168361d4	0	0	0	0	0	0	0	0	0	0	0	0	0	#N/A
3d3f89fadf28973358458a50d436e91e	0	0	0	0	0	0	0	0	0	0	0	0	0	#N/A
3d5baff45729bf2214074c2e9f77ad10	0	0	0	0	0	0	0	0	0	0	0	0	0	#N/A
3d64080000581d47474408a62099cde9	0	0	0	0	0	0	0	0	0	0	0	0	0	#N/A
3d6da4853055ccfc80db03cefee88f5a	0	0	0	0	0	0	0	0	0	0	0	0	0	#N/A
3d7c6ae0434af85bb18173d8e0911d76	0	0	0	0	0	0	0	0	0	0	0	0	0	#N/A
3d7ea4dffab1130cdc0e3659dae0c1ef	0	0	0	0	0	0	0	0	0	0	0	0	0	#N/A
3d9d65cbc5a6df34aeed42f0ccd40bb1	0	0	0	0	0	0	0	0	0	0	0	0	0	#N/A
3d9d7871378525ed69ebc822aabadc19	0	0	0	0	0	0	0	0	0	0	0	0	0	#N/A
3d9e387573dc4a0a5c73af5e7c107c3b	0	0	0	0	0	0	0	0	0	0	0	0	0	#N/A
3da3e6444e491aea1a6e995c719ca668	0	0	0	0	0	0	0	0	0	0	0	0	0	#N/A
3da7ac3acd3262ea908d830836f822ad	0	0	0	0	0	0	0	0	0	0	0	0	0	#N/A
3db18c611155cd34fca068c244262d6f	0	0	0	0	0	0	0	0	0	0	0	0	0	#N/A
3dbd11dbef7cf1e2a65cfdc1ab38a412	0	0	0	0	0	0	0	0	0	0	0	0	0	#N/A
3dbf66ee7707a9c91038139380697b07	0	0	0	0	0	0	0	0	0	0	0	0	0	#N/A
3dccc58927c5f3f89cd70fb3fff4e7e1	0	0	0	0	0	0	0	0	0	0	0	0	0	#N/A
3dd39dff60937bb6a6020525bfc5c704	0	0	0	0	0	0	0	0	0	0	0	0	0	#N/A
3dd53e5e17137c1d5381fee42e424aed	0	0	0	0	0	0	0	0	0	0	0	0	0	#N/A
3dec8523dbdbbbeb47b2296448411b2a	0	0	0	0	0	0	0	0	0	0	0	0	0	#N/A
3df1812ace1f4c335168722927117c61	0	0	0	0	0	0	0	0	0	0	0	0	0	#N/A
3df3f6d2e47668d2066aea43aa251ae8	0	0	0	0	0	0	0	0	0	0	0	0	0	#N/A
3df4ab23007c2b06be2b13a71a40530a	0	0	0	0	0	0	0	0	0	0	0	0	0	#N/A
3df76cf4cbef789715086f010bea1760	0	0	0	0	0	0	0	0	0	0	0	0	0	#N/A
3e0b4ddc74ad82b8b1d425e326b70746	0	0	0	0	0	0	0	0	0	0	0	0	0	#N/A
3e2d12d5a3e1de989ee785526570999b	0	0	0	0	0	0	0	0	0	0	0	0	0	#N/A
3e4054aeb86eb2ad292160bb788754fa	0	0	0	0	0	0	0	0	0	0	0	0	0	#N/A
3e4a09390b75563c33041382fd23068f	0	0	0	0	0	0	0	0	0	0	0	0	0	#N/A
3e4a55f392af6757c9baeb89b92781da	0	0	0	0	0	0	0	0	0	0	0	0	0	#N/A
3e71e5cd4d8c08dbdac015b7784e84e1	0	0	0	0	0	0	0	0	0	0	0	0	0	#N/A
3e94f1fb74083a5115ff23cfea6fb30e	0	0	0	0	0	0	0	0	0	0	0	0	0	#N/A
3e9b59600b15b80ac20c511217fec0c5	0	0	0	0	0	0	0	0	0	0	0	0	0	#N/A
3e9f4569c6a497528a6eebff28f3ad29	0	0	0	0	0	0	0	0	0	0	0	0	0	#N/A
3ebe761bfb1238c87195d431f41bf976	0	0	0	0	0	0	0	0	0	0	0	0	0	#N/A
3ec48affe3ee974d90b26e1e30f4dbd9	0	0	0	0	0	0	0	0	0	0	0	0	0	#N/A
3ece51e36eafd42d919827b12b39ac8a	0	0	0	0	0	0	0	0	0	0	0	0	0	#N/A
3ed230f0d18e2db5067575b719cb08fd	0	0	0	0	0	0	0	0	0	0	0	0	0	#N/A
3ed7f0996269193fa8c135cf0e015359	0	0	0	0	0	0	0	0	0	0	0	0	0	#N/A
3eeb4a6278652363d350b5391ebeb470	0	0	0	0	0	0	0	0	0	0	0	0	0	#N/A
3eeed65f5b0b69b6b8593d16994db766	0	0	0	0	0	0	0	0	0	0	0	0	0	#N/A
3f004a05947a47ff997ce22c250264e8	0	0	0	0	0	0	0	0	0	0	0	0	0	#N/A
3f018d2809614570f7800f718aea15de	0	0	0	0	0	0	0	0	0	0	0	0	0	#N/A
3f04bd2a359b976892faa13fcb4de619	0	0	0	0	0	0	0	0	0	0	0	0	0	#N/A
3f1ab4058b00e2a309322ba3cf5e5da1	0	0	0	0	0	0	0	0	0	0	0	0	0	#N/A
3f20d4d21048d54458675e5ff4114ad1	0	0	0	0	0	0	0	0	0	0	0	0	0	#N/A
3f2192ea82b773297a8f4b5b317cc2f0	0	0	0	0	0	0	0	0	0.216156126	0	0	0	0	d__Bacteria;p__Bacillota_F;c__Halanaerobiia;o__Halanaerobiales;f__Halanaerobiaceae;g__Halanaerobium;s__Halanaerobium congolense
3f2c25846819535f96bbe254f03bc79d	0	0	0	0	0	0	0	0	0	0	0	0	0	#N/A
3f456a18968cea5c5e549e281f0f5808	0	0	0	0	0	0	0	0	0	0	0	0	0	#N/A
3f493c8c6a7481e628693e4a40876aad	0	0	0	0	0	0	0	0	0	0	0	0	0	#N/A
3f49dd7b236837e4d5e74a4c31e1a4bb	0	0	0	0	0	0	0	0	0	0	0	0	0	#N/A
3f49f2e33639f81618c76b5807f6498c	0	0	0	0	0	0	0	0	0	0	0	0	0	#N/A
3f6424278894e58fa687e62ec9c6ef45	0	0	0	0	0	0	0	0	0	0	0	0	0	#N/A
3fb7dad5f69913d06d1c31d0d77e6711	0	0	0	0	0	0	0	0	0	0	0	0	0	#N/A
3fec9c8570e9dad9c1e08d2903c50e1e	0	0	0	0	0	0	0	0	0	0	0	0	0	#N/A
402ec88f9835fce0a8207462126a1f0c	0	0	0	0	0	0	0	0	0	0	0	0	0	#N/A
4031daa80c190c06f96ad35921ff4b45	0	0	0	0	0	0	0	0	0	0	0	0	0	#N/A
4048ecd6dedff83115c5bda01649b79e	0	0	0	0	0	0	0	0	0	0	0	0	0	#N/A
404d034926851fe7af3246a12074eb14	0	0	0	0	0	0	0	0	0	0	0	0	0	#N/A
40626555463160a7dde1467f7e24d64a	0	0	0	0	0	0	0	0	0	0	0	0	0	#N/A
4064088baf74491fd1ea75b0caf7290c	0	0	0	0	0	0	0	0	0	0	0	0	0	#N/A
40670ba0c13c8c9eee3809de269c375b	0	0	0	0	0	0	0	0	0	0	0	0	0	#N/A
4083b7c2ab82927b37378ab6df413f9d	0	0	0	0	0	0	0	0	0	0	0	0	0	#N/A
408b9d8951df6bab312291e5d7dc384b	0	0	0	0	0	0	0	0	0	0	0	0	0	#N/A
40aba8c7e005d4e175b3e80a2b4d2cd9	0	0	0	0	0	0	0	0	0	0	0	0	0	#N/A
40ac3979c05fe30df6ecfaaa78ae3e9f	0	0	0	0	0	0	0	0	0	0	0	0	0	#N/A
40bf73c82c82c373f5feee89dd8436cb	0	0	0	0	0	0	0	0	0	0	0	0	0	#N/A
40c00caf4aba9abc8cf5384e6e8e438c	0	0	0	0	0	0	0	0	0	0	0	0	0	#N/A
40e2e997a996354a82924dfb4202f27f	0	0	0	0	0	0	0	0	0	0	0	0	0	#N/A
4102c0c9284b080a36ae312a7b497915	0	0	0	0	0	0	0	0	0	0	0	0	0	#N/A
410e1eaa1468a3d40595898f671ba0b3	0	0	0	0	0	0	0	0	0	0	0	0	0	#N/A
411064abdbd87af8beb78febd60fccae	0	0	0	0	0	0	0	0	0	0	0	0	0	#N/A
411564b3812bc83d6880165adea25b01	0	0	0	0	0	0	0	0	0	0	0	0	0	#N/A
4130a93481f7211d8f51532c895a3d19	0	0	0	0	0	0	0	0	0	0	0	0	0	#N/A
414e594601b385f1dfcacb0a5015c7d8	0	0	0	0	0	0	0	0	0	0	0	0	0	#N/A
415615655d4fcba82439b5d2071d5338	0	0	0	0	0	0	0	0	0	0	0	0	0	#N/A
41728115f78e580561289f5b49c27d9e	0	0	0	0	0	0	0	0	0	0	0	0	0	#N/A
418bcaacd021ebcb915214b45445e755	0	0	0	0	0	0	0	0	0	0	0	0	0	#N/A
419fc2330493fd6c2817f2b4f8bf340e	0	0	0	0	0	0	0	0	0	0	0	0	0	#N/A
41ad16e403c86dbc36bd2b11d8754ae2	0	0	0	0	0	0	0	0	0	0	0	0	0	#N/A
41cc634cd57b9132030134051df0b72e	0	0	0	0	0	0	0	0	0	0	0	0	0	#N/A
41e67f4f4a427226bcfcfd653027dd7b	0	0	0	0	0	0	0	0	0	0	0	0	0	#N/A
41f3f39a0335a7392afa80327caf0f77	0	0	0	0	0	0	0	0	0	0	0	0	0	#N/A
421cbd1d71d34704c6d53377261e213c	0	0	0	0	0	0	0	0	0	0	0	0	0	#N/A
4227d6238715fb6114b7cc36469f5ea0	0	0	0	0	0	0	0	0	0	0	0	0	0	#N/A
4231dcb443dcb5f6d7e2e7ade6f9cae9	0	0	0	0	0	0	0	0	0	0	0	0	0	#N/A
42336d11bead5fa2d835189ec72eecf3	0	0	0	0	0	0	0	0	0	0	0	0	0	#N/A
423a926b0c75b9b0d10fa6dbb65c28f4	0	0	0	0	0	0	0	0	0	0	0	0	0	#N/A
4245fe74d6dc62e222f933d3dc8502f5	0	0	0	0	0	0	0	0	0	0	0	0	0	#N/A
426acff5601fc22ea6d3fd5941bbb804	0	0	0	0	0	0	0	0	0	0	0	0	0	#N/A
427b20ce5bcca751c837195022487527	0	0	0	0	0	0	0	0	0	0	0	0	0	#N/A
4287f9128329cdf3a30826b67cc0126c	0	0	0	0	0	0	0	0	0	0	0	0	0	#N/A
428e4a80a1e14a59d72810a32f62f434	0	0	0	0	0	0	0	0	0	0	0	0	0	#N/A
4291cec6055c6fa1d3d8158a0315a138	0	0	0	0	0	0	0	0	0	0	0	0	0	#N/A
429c772c006149f78e0f43574e1230b7	0	0	0	0	0	0	0	0	0	0	0	0	0	#N/A
42ac7fcfb18ce4d577939730fe3ec49e	0	0	0	0	0	0	0	0	0	0	0	0	0	#N/A
42c3961cea9e60854111ae563944c99c	0	0	0	0	0	0	0	0	0	0	0	0	0	#N/A
42c8e42bdce13b6641c17e0fbc20f341	0	0	0	0	0	0	0	0	0	0	0	0	0	#N/A
430d480477d450614cc88f3853c6ae7f	0	0	0	0	0	0	0	0	0	0	0	0	0	#N/A
4311625e7143607a6fbddb3d51e692e3	0	0	0	0	0	0	0	0	0	0	0	0	0	#N/A
431add7da20321d6e15dace7524ba3b2	0	0	0	0	0	0	0	0	0	0	0	0	0	#N/A
431bcd939ef258cb4b9551b9a4206696	0	0	0	0	0	0	0	0	0	0	0	0	0	#N/A
4321958eb0c7e5c0ac14ccc8d318d1d5	0	0	0	0	0	0	0	0	0	0	0	0	0	#N/A
433553db40fe420d69b637714f0aa487	0	0	0	0	0	0	0	0	0	0	0	0	0	#N/A
433baf3e0cde872b9da88875e0bfae6c	0	0	0	0	0	0	0	0	0	0	0	0	0	#N/A
4348de9d6a404439238fa06fc9c097e1	0	0	0	0	0	0	0	0	0	0	0	0	0	#N/A
435f3a2fa2abec740d94bbcf80126070	0	0	0	0	0	0	0	0	0	0	0	0	0	#N/A
43713cb21cea3e1d6db24926e40b3aa1	0	0	0	0	0	0	0	0	0	0	0	0	0	#N/A
4382230f617f4c7b9fa2777d1ef24a30	0	0	0	0	0	0	0	0	0	0	0	0	0	#N/A
4385f8d8e16389ec00c8748d420bafa7	0	0	0	0	0	0	0	0	0	0	0	0	0	#N/A
438925858835bdf54008a70d0dfa41cf	0	0	0	0	0	0	0	0	0	0	0	0	0	#N/A
438af5b17e8d7cd882474994cb33d378	0	0	0	0	0	0	0	0	0	0	0	0	0	#N/A
43a39fa4815bda79d6470002c8172dcb	0	0	0	0	0	0	0	0	0	0	0	0	0	#N/A
43bd8b50e30a1b6caddf9081db515ccc	0	0	0	0	0	0	0	0	0.426136364	0	0	0	0	d__Bacteria
43db98bd56582bbdcd0172a8e5588a34	0	0	0	0	0	0	0	0	0	0	0	0	0	#N/A
43e1aa44c5c5bf8766531a3c062d0dab	0	0	0	0	0	0	0	0	0	0	0	0	0	#N/A
43e2703da4799e73d1552863fd34b9bb	0	0	0	0	0	0	0	0	0	0	0	0	0	#N/A
43e3f9686e7c3bfcc879e76488e5b8eb	0	0	0	0	0	0	0	0	0	0	0	0	0	#N/A
43f56758eaf01a6b01beea07e97ead5a	0	0	0	0	0	0	0	0	0	0	0	0	0	#N/A
441d23366b0c0d5158f95ed3d4a0c4dd	0	0	0	0	0	0	0	0	0	0	0	0	0	#N/A
4420e7d83b7cf5d7330d66c9f54c936d	0	0	0	0	0	0	0	0	0	0	0	0	0	#N/A
4426e0062c8bae14e8fbf1bfc302e093	0	0	0	0	0	0	0	0	0	0	0	0	0	#N/A
443fd1bc1c58f2a456ae6c391dbd3c4a	0	0	0	0	0	0	0	0	0	0	0	0	0	#N/A
4457bfd8e0cc459a2088fdaa222aa3af	0	0	0	0	0	0	0	0	0	0	0	0	0	#N/A
4462189a270fd3f4c61a219293be4c83	0	0	0	0	0	0	0	0	0	0	0	0	0	#N/A
44737e536ec766f7c241d159073997a1	0	0	0	0	0	0	0	0	0	0	0	0	0	#N/A
448affbc3db2a64ae55710592ae6f0cc	0	0	0	0	0	0	0	0	0	0	0	0	0	#N/A
448e74d63da54607ae8d0acb389c7acf	0	0	0	0	0	0	0	0	0	0	0	0	0	#N/A
44907fcac85101aca22fabfa3ac13ab7	0	0	0	0	0	0	0	0	0	0	0	0	0	#N/A
44ae172b10332143e78e6a899c8e4ccd	0	0	0	0	0	0	0	0	0	0	0	0	0	#N/A
44b989a27ff352c0a7c74c9d6325bba9	0	0	0	0	0	0	0	0	0	0	0	0	0	#N/A
44bf9b871d633bfc35198c05fdea1ebc	0	0	0	0	0	0	0	0	0	0	0	0	0	#N/A
44c4747e6048628a4c8c93b2a9d6f24e	0	0	0	0	0	0	0	0	0	0	0	0	0	#N/A
44d617bd99b8d85198418e5536ed7c83	0	0	0	0	0	0	0	0	0	0	0	0	0	#N/A
44ea12782614eea7f6fdd4f0ab6ed693	0	0	0	0	0	0	0	0	0	0	0	0	0	#N/A
450dae95ad9086e264ad47c302ad32b0	0	0	0	0	0	0	0	0	0	0	0	0	0	#N/A
45158693222383612f0b6b469c0be1fe	0	0	0	0	0	0	0	0	0	0	0	0	0	#N/A
45184b8a6b14b96fd75260af5a428dff	0	0	0	0	0	0	0	0	0	0	0	0	0	#N/A
451ac71024eb5011fd125fea305f0380	0	0	0	0	0	0	0	0	0	0	0	0	0	#N/A
452f8b97434b4307c2fa6604d2505a5e	0	0	0	0	0	0	0	0	0	0	0	0	0	#N/A
45329515078d2526675438e502fda04d	0	0	0	0	0	0	0	0	0	0	0	0	0	#N/A
4548a2dbcded7c4fd1a4119d5c0636d5	0	0	0	0	0	0	0	0	0	0	0	0	0	#N/A
4552af3e905206840cf8b67bcaf2693f	0	0	0	0	0	0	0	0	0	0	0	0	0	#N/A
45762021845bcffe18e38cfccafbc01f	0	0	0	0	0	0	0	0	0	0	0	0	0	#N/A
457dd08f632bb54fddda18078f6f7084	0	0	0	0	0	0	0	0	0	0	0	0	0	#N/A
45816149ce97cbed0809da78bc814a42	0	0	0	0	0	0	0	0	0	0	0	0	0	#N/A
459f0475a0015b9787a54cf06a9991dc	0	0	0	0	0	0	0	0	0	0	0	0	0	#N/A
45a20c3a1fc10ca56c65580d5172d9d6	0	0	0	0	0	0	0	0	0.024703557	0	0	0	0	d__Bacteria;p__Fusobacteriota;c__Fusobacteriia;o__Fusobacteriales;f__Fusobacteriaceae;g__Hypnocyclicus;s__Hypnocyclicus thermotrophus
45a9973438a72cce9595da3bfe4ec698	0	0	0	0	0	0	0	0	0	0	0	0	0	#N/A
45adda50fa4e541a40465ecf3d58b1d5	0	0	0	0	0	0	0	0	0	0	0	0	0	#N/A
45c0f022aaa7baabaea4a777a2b735c7	0	0	0	0	0	0	0	0	0	0	0	0	0	#N/A
45c3a5edbc05eae129e5efa165df170b	0	0	0	0	0	0	0	0	0	0	0	0	0	#N/A
45ca7c52d050ba8d9a59ffb4f897973e	0	0	0	0	0	0	0	0	0	0	0	0	0	#N/A
45cc191d95b2c74741c828854d6d1751	0	0	0	0	0	0	0	0	0	0	0	0	0	#N/A
45cf29c8caccfed14dbf665dc15931b6	0	0	0	0	0	0	0	0	0	0	0	0	0	#N/A
45d4fe3f6c01f77c2dfc11dd91d3359a	0	0	0	0	0	0	0	0	0	0	0	0	0	#N/A
45d73bbe3bc0af9d7886deb845ac7359	0	0	0	0	0	0	0	0	0	0	0	0	0	#N/A
45ddc69a3fbf19ff4953211c157cb9ac	0	0	0	0	0	0	0	0	0	0	0	0	0	#N/A
45ee4f517126471c276477c27fa5928c	0	0	0	0	0	0	0	0	0	0	0	0	0	#N/A
45f9c16d9bf19b32b505cfe880881f6b	0	0	0	0	0	0	0	0	0	0	0	0	0	#N/A
46084746453459d098ef1d47632d070b	0	0	0	0	0	0	0	0	0	0	0	0	0	#N/A
4608fae4bbc9964cdd17af8782f2155e	0	0	0	0	0	0	0	0	0	0	0	0	0	#N/A
460ec8d58ec39f89b711acdad4f22616	0	0	0	0	0	0	0	0	0	0	0	0	0	#N/A
461e31144fce2d17422d8bcd23cdc6aa	0	0	0	0	0	0	0	0	0	0	0	0	0	#N/A
46207fb0392f86d82b1c22fe1aeb036e	0	0	0	0	0	0	0	0	0	0	0	0	0	#N/A
46853dc311dce45d6d322ff1165c3c6c	0	0	0	0	0	0	0	0	0	0	0	0	0	#N/A
46890afe94c32014fcb517542bc7c725	0	0	0	0	0	0	0	0	0	0	0	0	0	#N/A
468ad606410ce45c39290b6b530ff4fb	0	0	0	0	0	0	0	0	0	0	0	0	0	#N/A
4690dc13075b7a844790f8d06128d4fd	0	0	0	0	0	0	0	0	0	0	0	0	0	#N/A
46995b747ce25d82c21405a4967d8302	0	0	0	0	0	0	0	0	0	0	0	0	0	#N/A
46ac0dd1db758f2bd3df6b61e6d01fed	0	0	0	0	0	0	0	0	0	0	0	0	0	#N/A
46b98c5a7785fc5f7644a757ad57181f	0	0	0	0	0	0	0	0	0	0	0	0	0	#N/A
46be9828180b1d16d700957690bb6bc9	0	0	0	0	0	0	0	0	0	0	0	0	0	#N/A
46c01456c9224df2aedad4de8a4cb6c2	0	0	0	0	0	0	0	0	0	0	0	0	0	#N/A
46cccb4fe2c965b58b97c1fe98e1d643	0	0	0	0	0	0	0	0	0	0	0	0	0	#N/A
46f724875465913d01433c54752d6560	0	0	0	0	0	0	0	0	0	0	0	0	0	#N/A
47015be36da1ac701ace0bf75a9356f1	0	0	0	0	0	0	0	0	0	0	0	0	0	#N/A
472106d49b662316b829e5852458d805	0	0	0	0	0	0	0	0	0	0	0	0	0	#N/A
472466279b75a9efd1ce4fbc71e9f0bd	0	0	0	0	0	0	0	0	0	0	0	0	0	#N/A
4744c03db226d903293f9342f292e94d	0	0	0	0	0	0	0	0	0	0	0	0	0	#N/A
4753f1f75b09eb09985c3a4698c704b1	0	0	0	0	0	0	0	0	0	0	0	0	0	#N/A
47569a4cf7620c0a7bd7c4d2fba28bd2	0	0	0	0	0	0	0	0	0	0	0	0	0	#N/A
475c34ce5d380660d156c37941dddbfb	0	0	0	0	0	0	0	0	0	0	0	0	0	#N/A
47639a8814b59729ad78ecd83172d676	0	0	0	0	0	0	0	0	0	0	0	0	0	#N/A
47676adaeedfe44981133cd8a78f7969	0	0	0	0	0	0	0	0	0	0	0.062250996	0	0	d__Bacteria;p__Bacillota_A;c__Thermosediminibacteria;o__Koleobacterales;f__Koleobacteraceae;g__Koleobacter;s__Koleobacter methoxysyntrophicus
476b63729257596e14af51b5ede2dafe	0	0	0	0.009591866	0	0	0	0	0	0	0	0	0	#N/A
47845e628f9b9b82d4661a2464c726fb	0	0	0	0	0	0	0	0	0	0	0	0	0	#N/A
479a11b78f705d37fb72440e4757e7eb	0	0	0	0	0	0	0	0	0	0	0	0	0	#N/A
47a43a3180de779c12736a0bc2825f54	0	0	0	0	0	0	0	0	0	0	0	0	0	#N/A
47b4f5da72cdf3863df667c46ad57245	0	0	0	0	0	0	0	0	0	0	0	0	0	#N/A
47ba991e279f090b61cd5a562a5ff932	0	0	0	0	0	0	0	0	0	0	0	0	0	#N/A
47c761ef12da459ce4a632c552e1a5c3	0	0	0	0	0	0	0	0	0	0	0	0	0	#N/A
47d6c89de32f390682664ff6f56773da	0	0	0	0	0	0	0	0	0	0	0	0	0	#N/A
47d83bb384b1f46911565bcac76c68a3	0	0	0	0	0	0	0	0	0	0	0	0	0	#N/A
47dd73619a45151ac47a3f6b6958806a	0	0	0	0	0	0	0	0	0	0	0	0	0	#N/A
47df8e122dd7af8634d1d97ce78f44f6	0	0	0	0	0	0	0	0	0	0	0	0	0	#N/A
47f2617de53ce85d035fd4d1cc587272	0	0	0	0	0	0	0	0	0	0	0	0	0	#N/A
47facd6aa61861565764a266dc9453f0	0	0	0	0	0	0	0	0	0	0	0	0	0	#N/A
47fe9f43763bcc03292a0a49cf3f1330	0	0	0	0	0	0	0	0	0	0	0	0	0	#N/A
4804669ff00c7ec682696fdd03d60923	0	0	0	0	0	0	0	0	0	0	0	0	0	#N/A
4815bc566d8d6820812523d5f713e4ae	0	0	0	0	0	0	0	0	0	0	0	0	0	#N/A
481708cf1a8cb04e078b0a8f8f6d51af	0	0	0	0	0	0	0	0	0	0	0	0	0	#N/A
48241de16c55c7ce2280155b18f5a358	0	0	0	0	0	0	0	0	0	0	0	0	0	#N/A
48246b976d5804a3c4c713914edd76d7	0	0	0	0	0	0	0	0	0	0	0	0	0	#N/A
483f7a9cfb867429643ed991888876e2	0	0	0	0	0	0	0	0	0	0	0	0	0	#N/A
4842f3419976ae87e893928e0fc7eb9a	0	0	0	0	0	0	0	0	0	0	0	0	0	#N/A
4850a238b7fbbd5ffa204c5a5a396f2c	0	0	0	0	0	0	0	0	0	0	0	0	0	#N/A
